Date,Price,Open,High,Low,Change %
14/06/2004,4433.20,4484.00,4484.10,4430.30,-1.13
11/06/2004,4484.00,4486.10,4492.30,4463.00,-0.05
10/06/2004,4486.10,4489.50,4494.40,4475.80,-0.08
09/06/2004,4489.50,4504.80,4513.70,4481.20,-0.34
08/06/2004,4504.80,4491.60,4515.20,4486.90,0.29
07/06/2004,4491.60,4454.40,4496.30,4454.40,0.84
04/06/2004,4454.40,4435.40,4457.00,4428.30,0.43
03/06/2004,4435.40,4422.80,4435.40,4400.70,0.28
02/06/2004,4422.80,4422.70,4462.10,4422.70,0.00
01/06/2004,4422.70,4430.70,4448.40,4411.40,-0.18
28/05/2004,4430.70,4453.60,4471.30,4423.10,-0.51
27/05/2004,4453.60,4438.30,4470.30,4429.00,0.34
